"timeStamp","StartTime","primaryDomain","remoteIP","localIP","recipientsIn","recipientRejectsIn","RATrecipientRejectsIn","tooManyrecipientRejectsIn","messagesIn","bytesIn","connectionAcceptsIn","spamSuspectMsgsIn","connectionRejectsIn","starttlsSuccessesIn","starttlsFailuresIn","recipientsOut","recipientRejectsOut","messagesOut","bytesOut","connectionAcceptsOut","connectionFailuresOut","connectionRejectsOut","starttlsSuccessesOut","starttlsFailuresOut","SenderBaseOrgID","SenderBaseReputationScore","senderGroup","senderPolicy","spamScanMsgsIn","spamFoundMsgsIn","virusFoundMsgsIn","virusScanMsgsIn","workDequeues","recipientsUnknownIn"
1130310000,"Wed Oct 26 00:00:00 2005","TOTAL","","66.93.133.119",30,3,3,0,28,530037,37,0,16,0,0,30,31,28,539528,56,0,0,0,0,799317,-7.1,BLACKLIST,$BLOCKED,29,22,0,30,30,0
1130310000,"Wed Oct 26 00:00:00 2005","insightbb.com","12.221.109.33","66.93.133.119",2,0,0,0,2,2579,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1696839,-2.9,SUSPECTLIST,$THROTTLED,2,2,0,2,2,0
1130310000,"Wed Oct 26 00:00:00 2005","cgocable.net","24.57.71.23","66.93.133.119",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2041977,0.7,UNKNOWNLIST,$ACCEPTED,0,0,0,0,0,0
1130310000,"Wed Oct 26 00:00:00 2005","midco.net","24.220.252.53","66.93.133.119",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18987,-5.5,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130310000,"Wed Oct 26 00:00:00 2005","Unknown","59.36.33.237","66.93.133.119",2,0,0,0,2,975,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35558,4.2,UNKNOWNLIST,$ACCEPTED,2,2,0,2,2,0
1130310000,"Wed Oct 26 00:00:00 2005","Unknown","60.26.12.137","66.93.133.119",1,0,0,0,1,1743,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1145236,N/A,SUSPECTLIST,$THROTTLED,1,1,0,1,1,0
1130310000,"Wed Oct 26 00:00:00 2005","Unknown","61.80.9.1","66.93.133.119",3,0,0,0,1,857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29471,-0.2,UNKNOWNLIST,$ACCEPTED,3,3,0,3,3,0
1130310000,"Wed Oct 26 00:00:00 2005","Unknown","61.181.126.205","66.93.133.119",0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1145236,0.3,UNKNOWNLIST,$ACCEPTED,0,0,0,0,0,0
1130310000,"Wed Oct 26 00:00:00 2005","Unknown","64.4.162.196","66.93.133.119",1,0,0,0,1,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,176460,-3.1,SUSPECTLIST,$THROTTLED,1,1,0,1,1,0
1130310000,"Wed Oct 26 00:00:00 2005","Unknown","64.70.29.2","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2126965,-4.0,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130310000,"Wed Oct 26 00:00:00 2005","Unknown","64.81.55.119","66.93.133.119",0,0,0,0,0,0,0,0,0,0,0,30,31,28,539528,56,0,0,0,0,0,N/A,ALL,,0,0,0,0,0,0
1130310000,"Wed Oct 26 00:00:00 2005","bellsouth.net","65.2.95.46","66.93.133.119",1,0,0,0,1,1001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2249677,-0.7,UNKNOWNLIST,$ACCEPTED,1,0,0,1,1,0
1130310000,"Wed Oct 26 00:00:00 2005","rr.com","65.35.201.158","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20398,-5.5,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130310000,"Wed Oct 26 00:00:00 2005","comcast.net","66.31.173.151","66.93.133.119",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100699,0.0,UNKNOWNLIST,$ACCEPTED,0,0,0,0,0,0
1130310000,"Wed Oct 26 00:00:00 2005","comcast.net","66.41.71.93","66.93.133.119",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20396,0.0,UNKNOWNLIST,$ACCEPTED,0,0,0,0,0,0
1130310000,"Wed Oct 26 00:00:00 2005","yahoo.com","66.94.237.47","66.93.133.119",1,0,0,0,1,3058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000246,1.2,UNKNOWNLIST,$ACCEPTED,1,0,0,1,1,0
1130310000,"Wed Oct 26 00:00:00 2005","yahoo.com","66.94.237.49","66.93.133.119",1,0,0,0,1,2865,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000246,1.2,UNKNOWNLIST,$ACCEPTED,1,0,0,1,1,0
1130310000,"Wed Oct 26 00:00:00 2005","sdm3.com","66.179.69.16","66.93.133.119",1,0,0,0,1,26733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2095549,4.1,UNKNOWNLIST,$ACCEPTED,1,0,0,1,1,0
1130310000,"Wed Oct 26 00:00:00 2005","Unknown","66.235.180.20","66.93.133.119",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,346237,4.2,UNKNOWNLIST,$ACCEPTED,0,0,0,0,0,0
1130310000,"Wed Oct 26 00:00:00 2005","Unknown","67.14.218.21","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017763,-6.2,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130310000,"Wed Oct 26 00:00:00 2005","comcast.net","67.174.48.145","66.93.133.119",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100699,-0.7,UNKNOWNLIST,$ACCEPTED,0,0,0,0,0,0
1130310000,"Wed Oct 26 00:00:00 2005","charter.com","68.184.12.163","66.93.133.119",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2994,-0.9,UNKNOWNLIST,$ACCEPTED,0,0,0,0,0,0
1130310000,"Wed Oct 26 00:00:00 2005","netatlantic.com","69.25.193.3","66.93.133.119",1,0,0,0,1,14387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,333246,4.4,UNKNOWNLIST,$ACCEPTED,1,0,0,1,1,0
1130310000,"Wed Oct 26 00:00:00 2005","rr.com","69.133.138.112","66.93.133.119",1,0,0,0,1,3545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20398,N/A,SUSPECTLIST,$THROTTLED,1,1,0,1,1,0
1130310000,"Wed Oct 26 00:00:00 2005","verizon.net","71.113.235.39","66.93.133.119",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-9.8,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130310000,"Wed Oct 26 00:00:00 2005","ntl.com","81.107.106.239","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,508299,-9.4,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130310000,"Wed Oct 26 00:00:00 2005","berkeley.edu","128.32.112.233","66.93.133.119",4,0,0,0,4,32507,4,0,0,0,0,0,0,0,0,0,0,0,0,0,226325,0.7,UNKNOWNLIST,$ACCEPTED,4,4,0,4,4,0
1130310000,"Wed Oct 26 00:00:00 2005","berkeley.edu","128.32.222.25","66.93.133.119",2,0,0,0,2,400350,2,0,0,0,0,0,0,0,0,0,0,0,0,0,226325,5.5,UNKNOWNLIST,$ACCEPTED,1,0,0,2,2,0
1130310000,"Wed Oct 26 00:00:00 2005","cableonline.com.mx","200.79.192.27","66.93.133.119",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1267775,-7.9,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130310000,"Wed Oct 26 00:00:00 2005","Unknown","201.138.239.170","66.93.133.119",1,0,0,0,1,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.9,SUSPECTLIST,$THROTTLED,1,1,0,1,1,0
1130310000,"Wed Oct 26 00:00:00 2005","centurytel.net","207.118.8.213","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2111257,-9.9,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130310000,"Wed Oct 26 00:00:00 2005","superb.net","209.160.32.34","66.93.133.119",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,UNKNOWNLIST,$ACCEPTED,0,0,0,0,0,0
1130310000,"Wed Oct 26 00:00:00 2005","superb.net","209.160.64.30","66.93.133.119",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,UNKNOWNLIST,$ACCEPTED,0,0,0,0,0,0
1130310000,"Wed Oct 26 00:00:00 2005","Unknown","211.113.201.131","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2193544,-9.0,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130310000,"Wed Oct 26 00:00:00 2005","Unknown","211.204.252.51","66.93.133.119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,799317,-9.4,BLACKLIST,$BLOCKED,0,0,0,0,0,0
1130310000,"Wed Oct 26 00:00:00 2005","Unknown","216.7.248.254","66.93.133.119",1,0,0,0,1,1124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,542189,-0.4,UNKNOWNLIST,$ACCEPTED,1,1,0,1,1,0
1130310000,"Wed Oct 26 00:00:00 2005","yp121.com","216.15.201.13","66.93.133.119",1,0,0,0,1,31933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1013339,4.1,UNKNOWNLIST,$ACCEPTED,1,0,0,1,1,0
1130310000,"Wed Oct 26 00:00:00 2005","vline.pl","217.76.116.50","66.93.133.119",2,0,0,0,2,1177,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1934401,-1.1,SUSPECTLIST,$THROTTLED,2,2,0,2,2,0
1130310000,"Wed Oct 26 00:00:00 2005","Unknown","219.134.136.58","66.93.133.119",1,0,0,0,1,901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35558,0.4,UNKNOWNLIST,$ACCEPTED,1,1,0,1,1,0
1130310000,"Wed Oct 26 00:00:00 2005","Unknown","220.92.146.33","66.93.133.119",1,0,0,0,1,1222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29471,-3.6,SUSPECTLIST,$THROTTLED,1,1,0,1,1,0
